ENTREZID	Normal	Normal	Normal	Normal	Normal	Normal	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer
105373876	0	0	0	0	0	0	0	0	0	0	0	0	0
105373831	0	0	0	0	0	0	0	0	0	0	0	0	0
105373818	0	0	0	0.031683297	0	0	0	0.068946188	0	0	0	0	0.077137153
105373805	0.198328502	0.126735535	0.183715792	0	0.074610744	0.1071177	0.082876875	0.441520783	0.062333198	0.039752687	0	0	0.274430254
105373764	0.069588948	0	0	0.023730404	0	0.025056772	0	0.568038435	0.065613892	0.055793244	0.026666941	0.264071436	0
105373635	0.046623337	0	0.043188161	0	0	0	0	0.034597771	0	0.037380465	0	0.044230772	0.283859142
105373580	0	0	0	0	0	0.018365052	0	0.018924399	0	0	0	0	0
105373537	0	0	0	0	0	0	0	0	0	0	0	0	0.061968122
105373536	0	0	0	0	0	0	0	0	0	0	0	0	0
105373525	0	0	0	0	0	0	0	0	0	0	0	0	0
105373524	0	0	0	0	0	0	0	0	0	0	0	0	0
105373519	0	0	0	0	0	0	0	0	0	0.047302968	0	0	0
105373518	0	0	0	0	0	0	0	0	0	0	0	0	0
105373496	0.029298529	0	0.054279666	0.039964158	0	0	0.097945398	0	0.036833253	0	0	0	0
105373463	0.044995995	0.057506525	0	0.03068801	0	0.06480652	0.225633378	0.100170509	0	0	0	0.08537388	0.049809331
105373383	0.278466321	0.648976118	0.546245174	0.379837235	0.147894232	0.212329875	1.314235585	1.093984152	0.803124048	0.367724979	0.627706582	2.921479001	1.523140217
105373378	3.174133266	2.406869589	2.840495787	2.624995579	3.384480475	3.832494677	0.436837198	1.922894709	3.17402267	4.221140423	4.841116257	2.217864253	3.76440488
105373377	0	0	0	0	0	0	0	0	0.00826869	0	0	0	0
105373373	0	0	0	0	0	0	0	0	0	0	0	0	0
105373354	0.016829442	0.007169547	0	0.007651971	0	0	0	0.049954484	0.007052494	0.017990772	0	0.010643872	0.01862973
105373343	0	0	0	0	0	0	0	0	0	0	0	0	0
105373278	0	0	0	0	0	0	0	0	0	0.310614531	0	0	0
105373199	0	0	0	0	0	0	0	0	0	0	0	0	0
105373191	0	0	0	0	0	0	0	0	0	0.023966837	0.022910381	0	0
105373185	0	0.019731281	0.028602459	0.042117915	0	0.044472019	0.103223893	0.022913254	0.019409139	0.049512328	0.023664914	0.029292954	0
105373144	0	0	0	0	0	0	0.334785118	0	0.022890722	0	0	0	0
105373100	0.00635042	0	0	0.008662182	0	0.009146339	0	0	0	0	0	0	0.014059481
105373098	0.513940968	0.191576971	0.555419835	0.204467787	0.128895637	0.185053834	0.250557995	0.603851791	0.349977091	0.103013607	1.116024766	0.243783556	0.402983962
105373051	0	0	0	0	0	0	0.121740043	0	0.030520963	0	0.037213189	0.046063308	0
105373006	0	0	0	0	0	0	0	0	0	0	0	0	0
105372978	0.0132219	0	0	0.018035107	0	0.019043147	0.0221005	0.235477751	0.049866558	0	0.04053375	0	0.073181401
105372941	0	0	0	0	0	0	0	0	0	0	0	0	0
105372918	0	0	0	0	0	0	0	0	0	0	0	0	0.061246237
105372897	0	0	0	0	0	0	0	0	0	0	0	0	0
105372894	0	0	0	0	0	0	0	0	0	0	0	0	0
105372840	0.01135802	0.007257982	0	0.005164238	0.005697149	0.008179325	0.012656674	0.016856887	0.116611592	0.294438402	0.017409871	0.046692367	0.370903974
105372833	0.271137436	0.157510703	0.091330986	0.067243708	0.148365532	0	0.082401482	0.10974704	0.030987823	0	0	0.467679096	0.027285608
105372824	3.00855946	2.08711466	3.063574953	2.437169505	2.511160123	3.477428528	6.969811639	8.445184584	6.141431692	6.235084756	7.189449357	8.97728714	5.271125101
105372751	0.028532169	0	0.038443546	0.010614223	0.023419066	0.0261508	0	0.073142611	0.003260892	0.024955409	0.011927688	0	0.017227815
105372746	0	0	0	0	0	0	0	0	0	0	0	0	0
105372682	0	0	0.023978969	0	0	0	0	0	0	0	0	0	0
105372672	0	0	0	0	0	0	0.056556398	0	0	0	0	0	0
105372626	0	0	0	0	0	0	0	0	0	0	0	0	0
105372582	0.281998339	0.308917866	0.597076323	0.384655024	0.606212293	0.058022087	5.117647056	0.717471273	0.911623018	1.2273642	1.420264606	1.605162349	0.044594916
105372566	0	0.005924351	0	0	0	0	0.007748288	0.027518975	0.034965764	0.014866161	0.007105431	0.00879526	0.020525528
105372556	0	0	0	0	0	0.01070148	0.012419589	0.011027416	0	0.440830946	0	0	0
105372493	0.246724452	0.157661431	0.571364902	0.25240521	0.185634386	0.266512937	3.505414252	1.190063994	1.938592277	0.692343442	0.850917842	1.170316591	1.024189466
105372483	0.065272671	0.125131287	0.2418537	0.066775556	0.147332608	0.188020941	0.190931536	0.121092198	0.041029447	0.156997952	0.200103324	0.03096154	0.361275272
105372482	0.466526055	0.486724358	0.546805495	0.44804721	0.315194575	0.267398689	2.777048624	1.257605973	0.981494666	1.427456148	0.736994285	1.174206121	0.98016596
105372481	0.918794393	0.62320679	0.708456079	0.766662611	0.548403078	0.495318954	2.977165717	2.616777568	1.545486056	2.209942309	1.691596134	2.006243699	1.792674797
105372476	0.157211617	0.223246877	0.161809302	0.095307478	0.210285023	0.150951772	0.817538825	0.388873319	0.461164309	0.3641303	0.481956176	0.265144897	0.42540408
105372444	0	0	0	0	0	0	0	0	0	0	0	0	0
105372441	0	0	0	0	0	0	0	0	0	0	0	0	0
105372440	0.021308021	0	0.039476121	0.029064842	0	0	0.284932068	0.063248156	0.026787821	0.068335197	0.195968958	0.040429119	0.070762181
105372430	0	0	0	0	0	0	0	0.01368567	0	0	0	0	0
105372419	0.025731243	0.016442734	0.095341529	0.052647394	0.077440293	0.055590024	0.258059732	0.13366065	0.161742829	0.185671231	0.177486855	0.073232385	0.299079678
105372397	0	0	0	0	0	0	0	0.037078619	0	0	0.038294967	0.047402358	0
105372367	0.47661691	0.290063724	0.420476284	0.247665206	0.136611221	0.1634425	0.265556185	1.414732088	0.998648064	0.291146437	4.661738083	1.119630344	0.602973517
105372352	0.015778889	0.040331994	0.087697869	0.04304585	0.094975733	0.068177728	0.290119784	0.14050845	0.099183791	0.025301588	0.120931476	0.149691657	0.384269536
105372343	0.060239966	0	0	0.041084649	0	0.0650715	0	0.08940452	0.094664903	0	0.069253049	0.085722956	0.033341994
105372292	0	0	0	0	0	0	0	0	0	0	0	0	0
105372290	0.019269585	0	0	0	0	0.05550693	0.032209249	0.057197511	0.121125796	0.030898949	0.088610777	0.40217606	0.106654508
105372288	0.025376678	0	0	0.017307313	0.114559803	0	0	0.094156335	0.015951409	0	0.019449019	0	0
105372273	0.203905402	0.173732367	0.209868655	0.370844913	0.340927827	0.195786305	0.037869925	0.638873073	0.854479689	0.581269513	0.59037514	0.257922145	0.601913809
105372267	0.026969357	0	0	0.036787091	0	0	0	0	0	0	0	0	0.029854337
105372257	0	0	0	0	0	0	0	0.148602464	0	0	0.038369327	0	0
105372240	0.112386151	0.219674927	0.134724914	0.045087768	0.079584793	0.02856472	0.110502501	0.490578648	0.307510443	0.042402866	0.0810675	0.35121501	0.263453044
105372233	0.119502689	0.171819902	0.110697812	0.101878503	0.089913295	0.258174757	5.293364279	1.862266109	5.05166148	2.347389237	1.053266915	0.255082909	1.124432653
105372179	0	0	0	0	0.06339475	0	0.03520913	0	0	0	0	0	0.046635207
105372143	0	0	0	0	0	0	0	0	0	0	0	0	0
105372127	0	0	0	0	0	0.046886535	0	0	0	0	0	0	0
105372107	0	0	0	0	0	0	0.046339758	0.041145306	0	0	0	0	0
105372069	0	0	0	0	0	0	0	0	0	0	0	0	0
105372068	0	0	0	0	0	0	0	0	0	0	0	0	0
105372038	0	0	0	0	0	0	0	0.007482428	0	0	0	0	0
105372028	0	0	0	0	0	0	0	0	0	0	0	0	0
105371919	0.007209929	0	0	0.00983458	0	0.010384266	0.21692605	0.117705951	0.317243904	0.023122368	0.055257839	0	0.047887158
105371907	0.009563318	0.01222227	0.070869593	0	0.086344778	0.013773789	0.127881232	0.070966496	0.024045447	0	0.102612331	0	0.01058633
105371899	0	0	0	0	0	0	0	0	0	0	0	0	0
105371849	0.073770258	0.023570271	0.068334915	0.075468797	0.111008832	0.079686987	1.233075113	0.164228045	0.324596338	0.118291256	0.197884725	0.24494609	0.183738711
105371824	0	0	0	0	0	0	0.048641056	0.194348878	0.054875727	0.11665574	0.178421699	0.055213582	0.048319548
105371814	0.229946089	0.275512032	0.213003816	0.117620265	0.043252605	0.144893507	0.336311958	0.447919635	0.234878717	0.16131525	0.462613453	0.327218953	0.445452007
105371807	0	0	0	0	0	0	0	0.048745394	0.010322695	0	0	0	0
105371795	0.021657039	0.013839244	0.040122726	0.073852287	0.048883982	0.015596025	1.339396122	0.104461728	0.081679789	0.034727253	0.174281507	0.061637001	0.113875301
105371789	0	0.045893091	0.06652661	0	0	0	0.06002225	0	0.04514382	0.057580493	0.110084698	0	0.039750343
105371782	0	0	0	0	0	0.034256583	0	0.03529994	0.029901534	0.038139109	0	0	0
105371766	0	0	0	0	0	0	0	0	0	0	0	0	0
105371730	0.266050429	0.175162934	0.253916135	0.285922433	0.339691191	0.116116748	0.188662806	0.095722663	0.111490273	0.051710812	0.061789253	0.045890463	0.071396489
105371660	0	0	0	0	0	0	0	0	0	0	0	0	0
105371653	0	0.018285926	0	0	0	0	0	0.021234814	0.017987382	0	0.021931413	0	0.015838372
105371620	0.153926598	0.442628584	0.071292695	0.314941427	0.231627384	0.110848167	0.192967053	0.228448565	0.096756009	0.185116989	0.117971362	0.949179157	0.127794387
105371592	0.378301544	0.111573044	0.16173625	0.63509633	0.613054418	0.335296938	0.680974778	0.906961429	1.499936544	1.1198951	0.624475948	0.331281491	0.773112771
105371564	0.045714016	0	0.127037515	0.093533136	0.137580095	0	0	0.033922992	0	0.036651413	0	0	0
105371508	0	0	0	0	0	0	0	0	0	0	0	0	0
105371506	0	0	0	0	0	0	0.054140672	0	0	0.051938184	0	0.18436897	0
105371485	0.675529395	0.463651592	1.158808972	0.187701627	1.110653866	0.378368197	0.041820451	0.250644986	0.031453918	0.01002979	0.019175355	0.047471357	0.685476443
105371458	0	0	0.011160305	0	0	0	0	0	0	0	0	0	0.020005196
105371430	0	0	0	0	0	0.014034065	0	0.028923004	0.01224991	0	0.014935906	0	0
105371426	0.208887658	0.038138008	0	0	0.179618457	0.128937972	0.149638803	0.0885767	0	0	0	0	0
105371416	0.929750813	1.165404431	1.0931217	1.219433401	1.452891598	0.901313979	0.866701305	1.300271563	0.7417737	2.465659011	1.205893123	1.221284609	2.038624747
105371397	1.031123669	0.803365181	0.831216568	0.953390281	1.072600367	0.7790959	3.834566283	3.341394948	2.380897273	2.174963133	2.038428407	2.777064834	1.828323742
105371350	0	0	0	0	0	0	0	0	0	0	0	0	0
105371348	10.70909346	10.84884682	11.22411601	11.42272391	8.175164771	9.17088974	7.512142468	10.32784928	9.276006275	19.87610803	19.71926761	12.20447287	11.02691462
105371335	0	0	0	0	0	0.042197882	0	0.043483107	0.036833253	0	0	0	0
105371333	0	0	0	0	0	0	0	0	0	0	0	0	0
105371286	0.010733849	0.013718251	0	0.029282647	0	0.030919347	0	0.047791592	0.026988562	0	0.082265625	0	0.023764152
105371267	0.425605039	0.314911928	1.327989041	0.274992297	0.404492651	0.693643721	0.074884405	0.216093288	0.535058206	0.089797555	0.171678568	0.170006024	0.210770065
105371260	0.07938025	0.05072543	0.080884724	0.064966366	0.143340838	0.051448156	0.291906236	0.1884982	0.154681519	0.280031241	0.08517329	0.075306702	0.254828093
105371252	0	0	0	0	0	0	0	0	0	0	0	0	0
105371242	0	0	0	0	0.049423677	0	0	0	0	0	0.025172233	0	0.018178819
105371184	0.030356403	0.05172879	0.056239528	0.027604756	0.152266824	0.04372151	0.101481888	0.015017714	0.038163182	0.048676759	0	0.076796285	0.078408644
105371156	0	0.023808699	0	0	0	0	0	0	0	0	0.028555207	0.141385068	0.06186578
105371115	0	0	0	0	0	0.018679143	0	0.038496111	0.016304458	0.020796174	0.05963844	0.02460726	0.014356512
105371084	0.06881505	0	0	0.06257733	0	0.099112462	0	0.238305998	0.057674845	0	0.070321008	0	0.050784246
105371083	0.034104107	0	0	0.062025501	0	0	0.323029797	0.286819792	0.100040935	0.054686236	0.087126116	0.064707981	0.339770791
105371079	0	0.034111013	0	0	0.080326267	0	0	0	0	0	0.040911394	0	0
105371050	0.02933186	0	0	0.020004812	0.044138324	0.042245888	0.024514207	0.130597729	0.202813363	0.141101686	0.022480322	0	0.324695637
105371049	0	0.143058925	0	0.050895021	0.056147014	0.080609557	0	0.138441153	0.093815522	0.239321529	0.085789594	0.035397419	0.123910621
105371046	0.053160217	0	0.049243408	0	0	0.038282614	0	0.078897185	0.06683147	0	0	0	0.02942345
105371027	0	0	0	0	0	0.058112889	0	0.05988284	0	0	0	0	0
105371022	0.005387109	0	0	0.007348195	0	0.007758908	0	0.007995222	0.074497679	0	0.024772507	0.010221319	0.023853528
105370994	0.237841031	0.183795526	0.310834928	0.115685721	0.15536791	0.220404268	0.043145284	0.076617832	0.171523273	0.035477226	0.299568298	0.006996458	0.191849983
105370973	0	0	0	0	0	0	0	0	0	0	0	0	0
105370954	0	0	0	0	0	0	0	0	0	0	0	0	0
105370941	0.021154172	0.010814322	0.007838219	0.017312993	0	0.006093557	0.042431219	0.169537025	0.042551051	0.020352541	0.071336474	0.008027442	0.088984933
105370906	0.063192905	0.080762841	0.097561491	0.014366201	0.031697375	0	0.774600862	0.828452668	0.940090549	0.016888396	0.048431871	0.019983347	0.06995281
105370888	0.194819557	0.188258092	0.281702062	0.155555294	0.185908082	0.212155955	0.182677374	0.317348149	0.274789918	0.327633643	0.305908048	0.306534084	0.383979818
105370868	0	0	0	0	0	0	0	0.033101327	0	0.035763663	0	0.042317676	0
105370829	0	0	0	0	0	0	0	0	0	0	0	0	0
105370809	0.013269534	0	0	0	0	0.009555876	0	0.039387684	0.025023106	0	0	0	0.02937802
105370802	0.030452014	0	0	0	0	0	0.016966919	0	0	0	0	0	0.011236514
105370792	0.038818746	0.013530484	0	0.014440922	0.106207464	0.015248071	0.04718968	0.38757459	0.541256237	0.005658745	0.200144407	0.080349138	0.011719441
105370757	0	0	0	0	0	0	0	0.051020179	0	0	0	0	0
105370681	0.008042017	0	0	0	0	0	0.255403471	0.023870951	0.090991692	0	0	0.045775951	0.053413749
105370648	0	0	0	0	0	0	0	0	0	0	0	0	0
105370646	0	0	0	0	0	0	0	0	0	0	0	0	0
105370623	0.302141077	0.386147332	0.186586351	0.183169059	0.202070764	0.096703479	1.010061919	1.145961061	0.337638155	0.376822342	0.154376588	0.764363023	0.520274024
105370622	0	0	0	0	0	0.009502082	0	0	0	0	0	0	0
105370616	0.080427334	0.073420764	0.085144574	0.156722189	0.034578954	0.033096378	0.441714541	0.068208796	0.101110891	0.018423705	0.140892715	0.763000522	0.292529932
105370605	0	0	0	0	0	0	0	0	0	0	0	0	0
105370586	0	0	0	0	0	0	0	0	0	0	0	0	0
105370578	0	0	0	0	0	0	0.037087758	0.032930408	0	0	0	0	0.024561744
105370489	0	0	0	0	0	0	0	0	0	0	0	0	0
105370473	0	0	0	0	0	0	0	0	0	0	0	0	0
105370458	0.025782705	0.032951239	0	0.035168459	0	0	0.08619195	0.038265135	0.162066314	0.206713971	0.079040813	0.293515401	0.171244479
105370424	0	0	0	0	0	0	0.013019932	0	0	0	0	0	0
105370404	0.037420472	0.011956183	0	0	0.028154998	0.040421774	0.172008609	0.069421507	0.082326865	0.090006083	0.04301931	0.106500508	0.113914445
105370400	0	0	0	0	0	0.048101212	0.055823802	0	0.041986092	0	0	0	0
105370369	0	0	0	0	0	0	0	0	0	0	0	0	0
105370333	5.633789371	7.344553272	6.592036508	6.00906862	10.15621384	6.934688034	17.27615217	11.1693958	9.123996232	16.39221409	8.094541076	9.96602128	6.345861479
105370308	0.019356385	0	0	0.026402747	0	0	0.064708671	0	0	0	0.029669975	0	0
105370306	0	0	0	0	0	0	0	0	0	0	0	0	0
105370105	0.008450575	0	0.007827943	0.005763432	0	0.012171136	0	0.012541834	0.021247632	0	0.019429895	0.008016918	0.023386387
105370070	0	0	0	0	0	0	2.537353613	0	0.02935984	0	0	0	0
105370027	0.35632564	0.097585111	0.047153115	0.867928413	0.191498454	0.843124508	0.510515007	0.113322215	0.175985139	0.183655058	0.585198516	0.120728612	0.253570304
105370024	0	0	0	0	0	0	0	0.033158695	0	0	0	0	0
105370016	0	0	0	0	0	0	0	0	0	0	0	0	0
105370014	0	0	0	0	0	0	0	0	0	0	0	0	0
105369984	0.182597063	0.046673143	0.879545858	0.099627363	0.329724533	0.157793779	0.671467036	0.162599722	0.137733412	0.058559198	1.063580343	0.623616291	0.242555919
105369980	0	0	0	0	0	0	0.036276073	0	0	0	0.565527701	0	1.417427644
105369971	0	0.154338356	0	0.205904328	0.090860859	0.043482595	0.302782027	0.53768339	0.265682483	1.210269148	0.92553645	0	0.200520467
105369954	0.023481517	0	0	0	0	0	0	0.034849849	0	0.075305636	0	0	0.025993394
105369921	0.125565123	0	0.02584746	0	0.293921112	0	0	0	0	0	0	0.026471447	0.061776507
105369920	0	0	0	0	0.098721595	0	0	0	0	0	0	0	0.072622765
105369911	0.262601627	0.061020813	0.088455752	0.032563388	0.071847383	0.137533837	0	0.283445441	0.060024561	0.114841095	0.146371876	0	0.18498632
105369900	0.010851307	0	0	0	0	0	0.181380367	1.320598078	0	0.034800332	0	0	1.081088881
105369891	0	0	0	0	0	0	0	0	0	0	0.049400508	0	0
105369860	0	0	0	0	0	0	0	0.015136525	0	0	0	0	0
105369848	0.032201547	0.027436502	0	0.029282647	0.032304402	0.015459674	0.03588341	0.063722123	0.013494281	0.017211821	0.03290625	0.040732085	0.083174532
105369810	0	0	0	0	0	0	0	0	0	0	0	0	0
105369785	0	0	0	0	0	0	0	0	0	0	0	0	0
105369779	2.117290763	1.564213355	1.737852083	1.486677766	1.693865534	1.518304934	3.106016231	4.879268718	5.143892723	7.520778554	4.491577723	2.983293518	4.222764635
105369758	0.005760211	0.014723521	0	0	0.01733583	0.033185108	0.250334083	0.205174984	0.036207845	0.027709648	0.035317611	0.01092923	0.019129187
105369748	0.163662604	0.209166786	0.178676206	0.211281834	0.167117241	0.202044721	1.382471207	0.299285228	0.279234638	0.149962527	0.143352188	0.255076484	0.268519832
105369739	0.012852794	0	0	0	0	0.018511533	0	0	0	0	0.0197011	0.024386457	0.056910761
105369738	0	0	0	0	0	0	0	0	0	0	0	0	0
105369736	0	0	0	0	0	0	0	0	0	0	0	0	0
105369723	0.030261391	0.038675163	0.168190513	0.061916302	0.045537074	0.021792333	0	0.179648519	0	0.024262203	0	0	0.033498529
105369635	0	0	0	0.050240656	0	0.053048766	0	0.655973735	0.185218645	0	0	0	0.16308998
105369632	1.151389162	0.611452437	0.574673785	1.319534362	0.806964488	0.848087933	8.46277001	6.562189675	3.83354251	7.022542311	2.328996219	1.755665802	4.772310785
105369550	0.060099546	0	0.055671452	0	0.18087453	0.043279879	0.150685228	0.044598059	0.226666174	0.048185075	0.230305399	0	0.09979282
105369520	0.005760211	0.00368088	0	0	0.008667915	0.008296277	0	0	0.007241569	0.004618275	0.044147013	0.13115076	0.038258373
105369509	0	0	0	0	0	0	0	0	0	0	0	0.074120051	0
105369507	0	0	0	0	0	0	0	0	0	0	0	0	0
105369486	0.330124267	0.189859892	0	0	0.099353615	0	0.331083036	0	0.083004514	0.026467858	0.202409252	0.501093301	2.685972938
105369473	0	0	0	0	0	0	0	0	0	0	0	0	0
105369443	0	0	0	0	0	0	0	0	0	0	0	0	0
105369438	0	0	0	0	0	0	0	0	0	0	0	0	0
105369423	0	0	0	0	0	0	0	0	0	0	0	0	0
105369364	0.868144595	0.010132607	0.117505795	0.037850433	0.238607545	0.11989804	0.119269304	0.906031784	0.603014269	0.565730116	0.151908081	0	0.030717286
105369340	0.475058221	0.441557642	0.120015341	0.058908642	0.25995033	0.031100616	2.05734555	0.769148433	2.008862188	0.554007291	0.529586686	0.450679706	0.430262509
105369332	0.084257207	0.215367575	0.124878708	0.137915527	0.152147399	0	0.450676865	0.450178054	0.148295974	0.270214341	0.180812317	0.479600328	0.410389818
105369302	1.353592025	0.065902478	0.023883053	0.123089608	0.23278552	0.074268272	0	2.793354823	0.5672321	0.206713971	0.335923455	0.024459617	0.913303887
105369277	0.403945672	0.388786379	0.508150062	0.142850608	0.25514854	0.452504945	0.225066021	2.005773978	0.106581329	0.191920127	0.328699705	0.056772805	0.391952224
105369274	0	0	0	0	0	0	0	0	0	0	0	0	0
105369264	0.057218609	0.032907363	0.100705283	0.01170721	0.137763291	0.016482084	0	0.00424602	0.553888425	0.275251625	0.087706184	0	0.471878742
105369243	0	0.008325225	0	0	0.019604642	0	0.021776642	0.029003386	0	0	0	0	0
105369241	0	0	0	0	0	0	0	0	0	0	0	0	0
105369240	0	0	0	0	0	0	0	0	0	0	0	0	0
105369239	22.42982798	13.31737467	13.20060789	13.71332634	28.21922634	16.42273004	8.4065373	17.46204282	15.49052945	10.2714337	12.81446172	9.791612683	21.67458063
105369237	0	0	0	0	0	0	0.045944536	0	0	0	0	0	0.06085447
105369236	0.00523613	0	0	0	0	0	0.008752229	0.015542297	0	0.050377085	0.008026078	0.009934857	0.005796252
105369230	127.3713092	78.78984909	174.9287104	25.23013318	68.40157356	105.806658	254.6264885	307.3975591	196.343837	73.57051666	147.5802294	21.15831878	100.4835636
105369205	0.071863775	0.040282688	0.086422783	0.008598645	0.018971925	0.119846111	0.798698025	0.250734867	0.053890021	0.23249004	0.079234067	0.004784277	0.76062136
105369203	0	0	0.024603587	0	0.005709726	0	0.003171153	0.095733228	0	0	0	0	0.050403084
105369192	0.023382139	0.009961076	0.028879145	0.010631336	0.023456824	0.011225555	0	0	0	0.012497822	0	0	0.008627795
105369187	0	0.003837787	0.005563255	0	0	0.004324963	0.005019331	0.008913379	0.00377513	0.00481514	0	0	0.003324103
105369154	0.139801064	0.189499403	0.196213054	0.104014503	0.152997384	0.262367375	0.106217487	0.301795343	0.234338411	0.122275763	0.383125859	0.096455932	0.206341249
105274304	0.03754034	0.01919117	0	0.030723756	0	0.05406834	0.075298734	0.044572085	0.047194617	0.072235517	0.023017127	0.056982217	0.282581648
104968399	0.109145977	0.216988404	0.157273161	0.397009889	0.0729964	0.209600015	0.162167357	0.323975739	0.13721513	0.136123969	0.241658177	0.460199751	0.255067819
104909134	0	0	0	0	0	0	0	0	0	0	0	0	0
104798195	0	0	0	0	0	0	0	0	0	0	0.034425441	0	0.024861277
104797537	0	0	0	0.013221225	0	0.013960201	0.016201494	0	0	0	0	0.036781379	0
104797536	0.09241113	0	0	0	0	0.066548631	0	0.06857551	0	0.074091029	0	0.175337754	0.153444873
104613533	0	0	0	0	0	0	0	0	0	0	0	0	0
104548973	0	0.015949293	0	0	0	0	0	0.009260681	0	0	0.019128948	0	0
104548972	0	0	0	0	0	0	0	0	0	0	0	0	0
104533120	0	0	0	0	0	0	0.156998088	0.871246233	0.118081103	0.037652818	0	0	0
104502417	0	0	0	0	0	0	0.086538103	0.115256429	0	0	0	0	0
104502416	0.055248654	0	0.034118647	0.025120328	0	0	0.061565679	0	0.023152331	0.029530567	0	0.03494231	0.020386247
104472717	0.003911211	0	0	0	0	0	0.379181821	0.029023919	0.113092392	0.006271662	0.653477594	0.051947002	0.471926785
104472714	0.016917786	0	0	0.023076417	0	0	0	0	0	0	0	0	0
104472713	0.072883972	0.029108868	0.016878483	0.024854035	0.041128184	0.013121603	0.045684779	0.108169992	0.469591441	0.007304381	0.139648079	0.043214871	0.43870052
104472519	0	0	0	0	0	0	0	0	0	0	0	0	0
104413892	0.401888691	0.395098789	0.63000859	0.168673666	0.279119329	0.178101371	0	0.229407282	0.194324118	0.743575434	0.426479206	0.234624621	1.574189852
104413890	0.027783088	0.035507801	0	0	0	0.040015233	0	0	0	0.089100849	0	0	0
104355426	0.154944142	0.132016182	0.153096493	0.154989204	0.404141529	0.1785295	0.36258633	1.257107786	1.16874746	0.977253547	1.060844243	0.529174401	1.01767886
104355297	0.004311489	0	0	0.023524053	0	0.031048609	0.482847883	0	0	0	0.026435054	0.049082843	0.0095454
104355296	0	0	0	0	0	0	0	0	0	0	0	0	0
